record - header - datestamp,record - metadata - oai_dc:dc - dc:identifier,record - metadata - oai_dc:dc - dc:title - xml:lang,record - metadata - oai_dc:dc - dc:title,record - metadata - oai_dc:dc - dc:subject,record - metadata - oai_dc:dc - dc:language,record - header - identifier
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04308.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04308.cmdi
,http://hdl.handle.net/10932/00-0372-569B-5089-C301-4,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04309.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04309.cmdi
,http://hdl.handle.net/10932/00-0372-569B-9F39-C401-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04310.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04310.cmdi
,http://hdl.handle.net/10932/00-0372-569B-C779-C501-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04311.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04311.cmdi
,http://hdl.handle.net/10932/00-0372-569B-F129-C601-8,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04312.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04312.cmdi
,http://hdl.handle.net/10932/00-0372-569C-1F79-C701-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04323.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04323.cmdi
,http://hdl.handle.net/10932/00-0372-569D-E509-D201-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04324.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04324.cmdi
,http://hdl.handle.net/10932/00-0372-569E-11F9-D301-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04325.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04325.cmdi
,http://hdl.handle.net/10932/00-0372-569E-3F49-D401-A,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04326.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04326.cmdi
,http://hdl.handle.net/10932/00-0372-569E-6D89-D501-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04327.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04327.cmdi
,http://hdl.handle.net/10932/00-0372-569E-A149-D601-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04328.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04328.cmdi
,http://hdl.handle.net/10932/00-0372-569E-BCA9-D701-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04329.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04329.cmdi
,http://hdl.handle.net/10932/00-0372-569F-09F9-D801-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04330.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04330.cmdi
,http://hdl.handle.net/10932/00-0372-569F-36C9-D901-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04331.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04331.cmdi
,http://hdl.handle.net/10932/00-0372-569F-5439-DA01-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04332.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04332.cmdi
,http://hdl.handle.net/10932/00-0372-569F-6FE9-DB01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04313.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04313.cmdi
,http://hdl.handle.net/10932/00-0372-569C-3DA9-C801-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04314.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04314.cmdi
,http://hdl.handle.net/10932/00-0372-569C-5B19-C901-8,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04315.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04315.cmdi
,http://hdl.handle.net/10932/00-0372-569C-8489-CA01-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04316.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04316.cmdi
,http://hdl.handle.net/10932/00-0372-569C-AF99-CB01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04317.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04317.cmdi
,http://hdl.handle.net/10932/00-0372-569C-E5B9-CC01-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04318.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04318.cmdi
,http://hdl.handle.net/10932/00-0372-569D-0E29-CD01-9,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04319.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04319.cmdi
,http://hdl.handle.net/10932/00-0372-569D-4149-CE01-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04320.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04320.cmdi
,http://hdl.handle.net/10932/00-0372-569D-5839-CF01-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04321.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04321.cmdi
,http://hdl.handle.net/10932/00-0372-569D-8259-D001-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04322.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04322.cmdi
,http://hdl.handle.net/10932/00-0372-569D-AED9-D101-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04333.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04333.cmdi
,http://hdl.handle.net/10932/00-0372-569F-8D59-DC01-8,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04334.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04334.cmdi
,http://hdl.handle.net/10932/00-0372-569F-A8A9-DD01-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04335.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04335.cmdi
,http://hdl.handle.net/10932/00-0372-569F-C1C9-DE01-6,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04336.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04336.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-0DD9-DF01-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04337.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04337.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-39A9-E001-8,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04338.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04338.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-6249-E101-2,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04339.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04339.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-9BB9-E201-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04340.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04340.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-C449-E301-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04341.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04341.cmdi
,http://hdl.handle.net/10932/00-0372-56A0-FA89-E401-6,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04342.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04342.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-27C9-E501-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04353.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04353.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-5B49-F001-6,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04354.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04354.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-7929-F101-2,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04355.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04355.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-9479-F201-4,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04356.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04356.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-C7A9-F301-A,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04357.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04357.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-EE69-F401-A,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04358.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04358.cmdi
,http://hdl.handle.net/10932/00-0372-56A3-2369-F501-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04359.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04359.cmdi
,http://hdl.handle.net/10932/00-0372-56A3-6C69-F601-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04360.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04360.cmdi
,http://hdl.handle.net/10932/00-0372-56A3-8919-F701-0,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04361.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04361.cmdi
,http://hdl.handle.net/10932/00-0372-56A3-B659-F801-7,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04362.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04362.cmdi
,http://hdl.handle.net/10932/00-0372-56A3-E549-F901-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04343.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04343.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-4A39-E601-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04344.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04344.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-62C9-E701-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04345.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04345.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-8229-E801-2,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04346.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04346.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-9E29-E901-4,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04347.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04347.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-B7F9-EA01-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04348.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04348.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-D069-EB01-0,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04349.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04349.cmdi
,http://hdl.handle.net/10932/00-0372-56A1-EAF9-EC01-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04350.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04350.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-0689-ED01-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04351.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04351.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-2569-EE01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04352.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04352.cmdi
,http://hdl.handle.net/10932/00-0372-56A2-4459-EF01-3,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04383.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04383.cmdi
,http://hdl.handle.net/10932/00-0372-56A6-CD7A-0E01-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04384.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04384.cmdi
,http://hdl.handle.net/10932/00-0372-56A6-F19A-0F01-2,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04385.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04385.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-094A-1001-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04386.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04386.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-258A-1101-6,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04387.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04387.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-401A-1201-9,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04388.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04388.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-5B9A-1301-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04389.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04389.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-779A-1401-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04390.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04390.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-95CA-1501-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04391.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04391.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-AE6A-1601-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04392.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04392.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-CC8A-1701-0,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04393.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04393.cmdi
,http://hdl.handle.net/10932/00-0372-56A7-E8CA-1801-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04394.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04394.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-064A-1901-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04395.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04395.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-23EA-1A01-2,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04396.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04396.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-420A-1B01-8,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04397.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04397.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-609A-1C01-D,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04398.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04398.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-7EBA-1D01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04399.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04399.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-9B7A-1E01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04400.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04400.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-B60A-1F01-9,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04401.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04401.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-D1AA-2001-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04402.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04402.cmdi
,http://hdl.handle.net/10932/00-0372-56A8-EC3A-2101-F,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04363.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04363.cmdi
,http://hdl.handle.net/10932/00-0372-56A4-0EF9-FA01-E,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04364.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04364.cmdi
,http://hdl.handle.net/10932/00-0372-56A4-46E9-FB01-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04365.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04365.cmdi
,http://hdl.handle.net/10932/00-0372-56A4-6FD9-FC01-1,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04366.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04366.cmdi
,http://hdl.handle.net/10932/00-0372-56A4-C029-FD01-5,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04367.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04367.cmdi
,http://hdl.handle.net/10932/00-0372-56A4-ED69-FE01-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04368.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04368.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-1BB9-FF01-4,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04369.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04369.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-3B5A-0001-0,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04370.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04370.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-56BA-0101-B,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04371.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04371.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-714A-0201-C,,,,,
2021-01-12T16:47:58Z,clarin-ids:ZW--3.ZW--_E_04372.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04372.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-8ACA-0301-F,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04373.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04373.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-A8EA-0401-0,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04374.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04374.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-C95A-0501-3,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04375.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04375.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-E21A-0601-4,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04376.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04376.cmdi
,http://hdl.handle.net/10932/00-0372-56A5-FE2A-0701-A,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04377.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04377.cmdi
,http://hdl.handle.net/10932/00-0372-56A6-1DCA-0801-7,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04378.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04378.cmdi
,http://hdl.handle.net/10932/00-0372-56A6-3BEA-0901-5,,,,,
2021-01-12T16:47:59Z,clarin-ids:ZW--3.ZW--_E_04379.cmdi,deu,Schallaufnahmen aller deutschen Mundarten,,,oai:repos.ids-mannheim.de:clarin-ids:ZW--3.ZW--_E_04379.cmdi
