datestamp,identifier,subject,title,publisher,date,type,language,source,rights,creator,format,format - mediatype,format - subtype,relation,contributor,description,coverage,record id,record - header - setSpec
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-4E47-E,Wissenschaft,Die preussische Expedition nach Ost-Asien – Nach amtlichen Quellen (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1876-01-01T00:00:00Z,text,deu,"Martens, Eduard von: Die preussische Expedition nach Ost-Asien. Nach amtlichen Quellen. Zoologischer Teil. Erster Band. Berlin, 1876. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 4 Un 5278-Zoolog.T.,1]",CC NC,"Martens, Eduard von",,,,,,,,dta:77,dta
,http://hdl.handle.net/21.11120/0000-000C-4E46-F,Geographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20090519330,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B49-D,Wissenschaft,Beitrag zur Theorie des Fachwerks (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1874-01-01T00:00:00Z,text,deu,"Mohr, Christian Otto: Beitrag zur Theorie des Fachwerks. T. 1. In: Zeitschrift des Architekten- und Ingenieur-Vereins zu Hannover (1874), Sp. 509-526. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, in: 4 Ny 2691-20.1874<a>]",CC NC,"Mohr, Otto",,,,,,,,dta:770,dta
,http://hdl.handle.net/21.11120/0000-000C-5B48-E,Architektur,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194010,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B4B-B,Wissenschaft,Beitrag zur Theorie des Fachwerks – Fortsetzung (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1875-01-01T00:00:00Z,text,deu,"Mohr, Christian Otto: Beitrag zur Theorie des Fachwerks. Fortsetzung. T. 2. In: Zeitschrift des Architekten- und Ingenieur-Vereins zu Hannover (1875), Sp. 17-38. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, in: 4 Ny 2691-21.1875<a>]",CC NC,"Mohr, Otto",,,,,,,,dta:771,dta
,http://hdl.handle.net/21.11120/0000-000C-5B4A-C,Architektur,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194020,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B4D-9,Belletristik,Weyhnachts-Lied (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1816-01-01T00:00:00Z,text,deu,"Mohr, Joseph: Weynachts-Lied [i. e. Stille Nacht]. Arnsdorf, 1816.",CC 0,"Mohr, Joseph",,,,,,,,dta:772,dta
,http://hdl.handle.net/21.11120/0000-000C-5B4C-A,Lied,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30309-3,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B53-1,Wissenschaft,Römische Geschichte (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1854-01-01T00:00:00Z,text,deu,"Mommsen, Theodor: Römische Geschichte. Bd. 1: Bis zur Schlacht von Pydna. Leipzig, 1854. [BBAW, BBAW, 2000 B 336]",CC NC,"Mommsen, Theodor",,,,,,,,dta:773,dta
,http://hdl.handle.net/21.11120/0000-000C-5B52-2,Historiographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194035,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B55-F,Wissenschaft,Römische Geschichte (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1855-01-01T00:00:00Z,text,deu,"Mommsen, Theodor: Römische Geschichte. Bd. 2: Von der Schlacht bei Pydna bis auf Sullas Tod. Leipzig, 1855. [BBAW, BBAW, 2000 B 336]",CC NC,"Mommsen, Theodor",,,,,,,,dta:774,dta
,http://hdl.handle.net/21.11120/0000-000C-5B54-0,Historiographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194040,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B57-D,Wissenschaft,Römische Geschichte (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1856-01-01T00:00:00Z,text,deu,"Mommsen, Theodor: Römische Geschichte. Bd. 3: Von Sullas Tode bis zur Schlacht von Thapsus. Leipzig, 1856. [BBAW, BBAW, 2000 B 336]",CC NC,"Mommsen, Theodor",,,,,,,,dta:775,dta
,http://hdl.handle.net/21.11120/0000-000C-5B56-E,Historiographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194050,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B5B-9,Wissenschaft,Ein offenes Wort über das medizinische Studium der Frauen an Herrn Prof. Dr. W. Waldeyer (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1888-01-01T00:00:00Z,text,deu,"Morgenstern, Lina: Ein offenes Wort über das medizinische Studium der Frauen an Herrn Prof. Dr. W. Waldeyer. Berlin, 1888.",CC NC,"Morgenstern, Lina",,,,,,,,dta:776,dta
,http://hdl.handle.net/21.11120/0000-000C-5B5A-A,Sonstiges,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30002-9,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B5D-7,Wissenschaft,Unterricht Von Der Teutschen Sprache und Poesie/ deren Uhrsprung/ Fortgang und Lehrsätzen – Wobey auch von der reimenden Poeterey der Außländer mit mehren gehandelt wird (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1682-01-01T00:00:00Z,text,deu,"Morhof, Daniel Georg: Unterricht Von Der Teutschen Sprache und Poesie. Kiel, 1682. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Berlin SBB-PK, Yc 4556]",CC NC,"Morhof, Daniel Georg",,,,,,,,dta:777,dta
,http://hdl.handle.net/21.11120/0000-000C-5B5C-8,Philologie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20405-7,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B9B-0,Wissenschaft,Götterlehre oder mythologische Dichtungen der Alten (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1791-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Götterlehre oder mythologische Dichtungen der Alten. Berlin, 1791. [SUB Göttingen, Göttingen SUB, 8 ANT II, 354]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:778,dta
,http://hdl.handle.net/21.11120/0000-000C-5B9A-1,Philosophie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194067,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B9D-E,Wissenschaft,Ueber die bildende Nachahmung des Schönen (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1788-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Über die bildende Nachahmung des Schönen. Braunschweig, 1788. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, ¤ IV 4210]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:779,dta
,http://hdl.handle.net/21.11120/0000-000C-5B9C-F,Philosophie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194077,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-4E49-C,Wissenschaft,Die preussische Expedition nach Ost-Asien – Nach amtlichen Quellen (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1867-01-01T00:00:00Z,text,deu,"Martens, Eduard von: Die preussische Expedition nach Ost-Asien. Nach amtlichen Quellen. Zoologischer Teil. Zweiter Band. Berlin, 1867. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, 4 Un 5278-Zoolog.T.,2<a>]",CC NC,"Martens, Eduard von",,,,,,,,dta:78,dta
,http://hdl.handle.net/21.11120/0000-000C-4E48-D,Geographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20090519349,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5B9F-C,Belletristik,Anton Reiser – Ein psychologischer Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1785-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Anton Reiser. Bd. 1. Berlin, 1785. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, ¤ III 15885]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:780,dta
,http://hdl.handle.net/21.11120/0000-000C-5B9E-D,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194083,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5BA1-8,Belletristik,Anton Reiser – Ein psychologischer Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1786-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Anton Reiser. Bd. 2. Berlin, 1786. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, ¤ III 15885]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:781,dta
,http://hdl.handle.net/21.11120/0000-000C-5BA0-9,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194092,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5BA3-6,Belletristik,Anton Reiser – Ein psychologischer Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1786-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Anton Reiser. Bd. 3. Berlin, 1786. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, ¤ III 15885]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:782,dta
,http://hdl.handle.net/21.11120/0000-000C-5BA2-7,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194100,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5BA5-4,Belletristik,Anton Reiser – Ein psychologischer Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1790-01-01T00:00:00Z,text,deu,"Moritz, Karl Philipp: Anton Reiser. Bd. 4. Berlin, 1790. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, ¤ III 15885]",CC NC,"Moritz, Karl Philipp",,,,,,,,dta:783,dta
,http://hdl.handle.net/21.11120/0000-000C-5BA4-5,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194115,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:38Z,http://hdl.handle.net/21.11120/0000-000C-5BA7-2,Gebrauchsliteratur,Die Dresdener Gemälde-Galerie (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1844-01-01T00:00:00Z,text,deu,"Mosen, Julius: Die Dresdener Gemälde-Galerie. Dresden, 1844.",public domain,"Mosen, Julius",,,,,,,,dta:784,dta
,http://hdl.handle.net/21.11120/0000-000C-5BA6-3,Kunst,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30354-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BAB-E,Wissenschaft,"Erste Grundlehren des jezigen Europäischen Völcker-Rechts, in Fridens- und Kriegs-Zeiten (vollständige digitalisierte Ausgabe)",DTA (Kernkorpus),1778-01-01T00:00:00Z,text,deu,"Moser, Johann Jacob: Erste Grundlehren des jezigen Europäischen Völcker-Rechts, in Fridens- und Kriegs-Zeiten. Nürnberg, 1778. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Berlin SBB-PK, Fl 9884]",CC NC,"Moser, Johann Jacob",,,,,,,,dta:785,dta
,http://hdl.handle.net/21.11120/0000-000C-5BAA-F,Recht,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20406-2,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BAD-C,Wissenschaft,Politische Wahrheiten (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1796-01-01T00:00:00Z,text,deu,"Moser, Friedrich Carl von: Politische Wahrheiten. Bd. 1. Zürich, 1796. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, F 2739-1/2]",CC NC,"Moser, Friedrich Carl von",,,,,,,,dta:786,dta
,http://hdl.handle.net/21.11120/0000-000C-5BAC-D,Politik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194126,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BAF-A,Wissenschaft,Politische Wahrheiten (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1796-01-01T00:00:00Z,text,deu,"Moser, Friedrich Carl von: Politische Wahrheiten. Bd. 2. Zürich, 1796. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, F 2739-1/2]",CC NC,"Moser, Friedrich Carl von",,,,,,,,dta:787,dta
,http://hdl.handle.net/21.11120/0000-000C-5BAE-B,Politik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194137,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BB6-1,Belletristik,Teutsche Gedichte (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1686-01-01T00:00:00Z,text,deu,"Mühlpfort, Heinrich: Teutsche Gedichte. Bd. 1. Breslau u. a., 1686. [HAB Wolfenbüttel, HAB Wolfenbüttel, Xb 1896:1]",CC NC,"Mühlpfort, Heinrich",,,,,,,,dta:788,dta
,http://hdl.handle.net/21.11120/0000-000C-5BB5-2,Lyrik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20414-7,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BBA-D,Wissenschaft,Die neueren Methoden der Festigkeitslehre und der Statik der Baukonstruktionen – ausgehend von dem Gesetze der virtuellen Verschiebungen und den Lehrsätzen über die Formänderungsarbeit (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1886-01-01T00:00:00Z,text,deu,"Müller-Breslau, Heinrich: Die neueren Methoden der Festigkeitslehre und der Statik der Baukonstruktionen. Leipzig, 1886. [SUB Göttingen, Göttingen SUB, 8 M ARCH I, 1924]",CC NC,"Müller-Breslau, Heinrich F. B.",,,,,,,,dta:789,dta
,http://hdl.handle.net/21.11120/0000-000C-5BB9-E,Architektur,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194140,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-4E4B-A,Gebrauchsliteratur,"Die Schicksale der Transfusion im letzten Decennium – Rede, gehalten zur Feier des Stiftungstages der militär-ärztlichen Bildungsanstalten am 2. August 1883 (vollständige digitalisierte Ausgabe)",DTA (DTA-Erweiterungen),1883-01-01T00:00:00Z,text,deu,"Bergmann, Ernst von: Die Schicksale der Transfusion im letzten Decennium. Rede, gehalten zur Feier des Stiftungstages der militär-ärztlichen Bildungsanstalten am 2. August 1883. Berlin, 1883.",CC NC,"von Bergmann, Ernst",,,,,,,,dta:79,dta
,http://hdl.handle.net/21.11120/0000-000C-4E4A-B,Rede,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30001-5,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BBC-B,Wissenschaft,Versuche einer neuen Theorie des Geldes mit besonderer Rücksicht auf Großbritannien (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1816-01-01T00:00:00Z,text,deu,"Müller, Adam Heinrich: Versuche einer neuen Theorie des Geldes mit besonderer Rücksicht auf Großbritannien. Leipzig u. a., 1816.  [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Fh 4950]",CC NC,"Müller, Adam Heinrich",,,,,,,,dta:790,dta
,http://hdl.handle.net/21.11120/0000-000C-5BBB-C,Ökonomie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194158,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BBE-9,Wissenschaft,"Ueber die phantastischen Gesichtserscheinungen – Eine physiologische Untersuchung mit einer physiologischen Urkunde des Aristoteles über den Traum, den Philosophen und Aerzten gewidmet (vollständige digitalisierte Ausgabe)",DTA (Kernkorpus),1826-01-01T00:00:00Z,text,deu,"Müller, Johannes: Über die phantastischen Gesichtserscheinungen. Koblenz, 1826. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Kk 4650]",CC NC,"Müller, Johannes",,,,,,,,dta:791,dta
,http://hdl.handle.net/21.11120/0000-000C-5BBD-A,Medizin,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194164,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BC0-5,Wissenschaft,Die Dorier – Vier Bücher (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1824-01-01T00:00:00Z,text,deu,"Müller, Karl Otfried: Die Dorier. Vier Bücher. Bd. 1. Breslau, 1824. [BBAW, BBAW, 1994 B 238 - 2,1/2]",CC NC,"Müller, Karl Otfried",,,,,,,,dta:792,dta
,http://hdl.handle.net/21.11120/0000-000C-5BBF-8,Historiographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194173,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BC2-3,Wissenschaft,Die Dorier – Vier Bücher (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1824-01-01T00:00:00Z,text,deu,"Müller, Karl Otfried: Die Dorier. Vier Bücher. Bd. 2. Breslau, 1824. [BBAW, BBAW, 1994 B 238 - 3,3/4]",CC NC,"Müller, Karl Otfried",,,,,,,,dta:793,dta
,http://hdl.handle.net/21.11120/0000-000C-5BC1-4,Historiographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194188,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BC4-1,Wissenschaft,Handbuch der Archäologie der Kunst (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1830-01-01T00:00:00Z,text,deu,"Müller, Karl Otfried: Handbuch der Archäologie der Kunst. Breslau, 1830. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, IV 7574 (Hist. Slg)]",CC NC,"Müller, Karl Otfried",,,,,,,,dta:794,dta
,http://hdl.handle.net/21.11120/0000-000C-5BC3-2,Kunstgeschichte,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194191,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BC6-F,Wissenschaft,"Leben und Gewohnheiten Der Ostiacken – Eines Volcks, das biß unter dem Polo Arctio wohnet, wie selbiges aus dem Heydenthum in diesen Zeiten zur Christl. Griechischen Religion gebracht, Mit etlichen curieusen Anmerckungen Vom Königreich Sibirien Und seinem Freto Nassovio oder Weigats, In der Gefangenschafft daselbst beschrieben und anjetzo mit einer Vorrede versehen (vollständige digitalisierte Ausgabe)",DTA (Kernkorpus),1726-01-01T00:00:00Z,text,deu,"Müller, Johann Bernhard: Leben und Gewohnheiten Der Ostiacken. Berlin, 1726. [SLUB Dresden, SLUB Dresden, Hist.Russ.2059,4]",CC NC,"Müller, Johann Bernhard",,,,,,,,dta:795,dta
,http://hdl.handle.net/21.11120/0000-000C-5BC5-0,Geographie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20876-1,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BCA-B,Wissenschaft,Die Elemente der Staatskunst (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1809-01-01T00:00:00Z,text,deu,"Müller, Adam Heinrich: Die Elemente der Staatskunst. Bd. 1. Berlin, 1809. [SUB Göttingen, Göttingen SUB, 8 POL II, 1247:1]",CC NC,"Müller, Adam Heinrich",,,,,,,,dta:796,dta
,http://hdl.handle.net/21.11120/0000-000C-5BC9-C,Politik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905197211,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BCC-9,Wissenschaft,Die Elemente der Staatskunst (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1809-01-01T00:00:00Z,text,deu,"Müller, Adam Heinrich: Die Elemente der Staatskunst. Bd. 2. Berlin, 1809. [SUB Göttingen, Göttingen SUB, 8 POL II, 1247:2]",CC NC,"Müller, Adam Heinrich",,,,,,,,dta:797,dta
,http://hdl.handle.net/21.11120/0000-000C-5BCB-A,Politik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905197221,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BCE-7,Belletristik,Sieben und siebzig Gedichte aus den hinterlassenen Papieren eines reisenden Waldhornisten (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1821-01-01T00:00:00Z,text,deu,"Müller, Wilhelm: Sieben und siebzig Gedichte aus den hinterlassenen Papieren eines reisenden Waldhornisten. Dessau, 1821. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Yn 3071-1<a> R]",CC NC,"Müller, Wilhelm",,,,,,,,dta:798,dta
,http://hdl.handle.net/21.11120/0000-000C-5BCD-8,Lyrik,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194209,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BD0-3,Belletristik,Der Kaliber (vollständige digitalisierte Ausgabe),DTA (DTA-Erweiterungen),1829-01-01T00:00:00Z,text,deu,"Müllner, Adolph: Der Kaliber. Leipzig, 1829.",public domain,"Müllner, Adolph",,,,,,,,dta:799,dta
,http://hdl.handle.net/21.11120/0000-000C-5BCF-6,Novelle,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30310-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-4BCB-C,Belletristik,Ruhe ist die erste Bürgerpflicht oder Vor fünfzig Jahren – Vaterländischer Roman (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1852-01-01T00:00:00Z,text,deu,"Alexis, Willibald: Ruhe ist die erste Bürgerpflicht oder Vor fünfzig Jahren. Bd. 1. Berlin, 1852. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Yx 7611-1/2 (RARA)]",CC NC,"Alexis, Willibald",,,,,,,,dta:8,dta
,http://hdl.handle.net/21.11120/0000-000C-4BCA-D,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-2009051900,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-4E4D-8,Gebrauchsliteratur,Die Alpen in Natur- und Lebensbildern (vollständige digitalisierte Ausgabe),DTA (Kernkorpus),1861-01-01T00:00:00Z,text,deu,"Berlepsch, Hermann Alexander: Die Alpen in Natur- und Lebensbildern. Leipzig, 1871. [Zentral- und Landesbibliothek Berlin, Berlin ZLB, B 4174]",CC NC,"Berlepsch, Hermann Alexander von",,,,,,,,dta:80,dta
,,Populärwissenschaft,,,,,,,,,,,,,,,,,
,http://hdl.handle.net/21.11120/0000-000C-4E4C-9,Wissenschaft,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20090519353,Geographie,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BD2-1,Gebrauchsliteratur,"Bekehrungsgeschichte des vormaligen Grafen und Königlichen Dänischen Geheimen Cabinetsministers Johann Friederich Struensee – nebst desselben eigenhändiger Nachricht von der Art, wie er zur Aenderung seiner Gesinnungen über die Religion gekommen ist (vollständige digitalisierte Ausgabe)",DTA (Kernkorpus),1772-01-01T00:00:00Z,text,deu,"Münter, Balthasar: Bekehrungsgeschichte des vormaligen Grafen [...] Johann Friederich Struensee. Kopenhagen, 1772. [Universitäts- und Landesbibliothek Halle, ULB Halle, AB 22 19/i, 18 (1)]",CC NC,"Münter, Balthasar",,,,,,,,dta:800,dta
,http://hdl.handle.net/21.11120/0000-000C-5BD1-2,Theologie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-20889-8,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BD4-F,Wissenschaft,"Die Japaner – Wanderungen durch das geistige, soziale und religiöse Leben des japanischen Volkes (vollständige digitalisierte Ausgabe)",DTA (Kernkorpus),1898-01-01T00:00:00Z,text,deu,"Munzinger, Carl: Die Japaner. Berlin, 1898. [Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, SBB-PK, Un 9647]",CC NC,"Munzinger, Karl",,,,,,,,dta:801,dta
,http://hdl.handle.net/21.11120/0000-000C-5BD3-0,Ethnologie,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-200905194219,,,,,,,,,,,,,,,,,,
2022-12-12T11:39:39Z,http://hdl.handle.net/21.11120/0000-000C-5BD8-B,Belletristik,"Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen (vollständige digitalisierte Ausgabe)",DTA (DTA-Erweiterungen),1760-01-01T00:00:00Z,text,deu,"Musäus, Johann Karl August: Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen. [Erster Theil.] Eisenach, 1760.",public domain,"Musäus, Johann Karl August",,,,,,,,dta:802,dta
,http://hdl.handle.net/21.11120/0000-000C-5BD7-C,Roman,,,,,,,,,,,,,,,,,
,http://nbn-resolving.de/urn:nbn:de:kobv:b4-30083-0,,,,,,,,,,,,,,,,,,
